API call,permissions,intent
getApplicationInfo <init> available forName attachBaseContext iterator invoke remove onCreate mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,android.permission.WRITE_SECURE_SETTINGS android.permission.RECEIVE_SMS android.permission.CHANGE_CONFIGURATION android.permission.CAMERA android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.WRITE_SETTINGS android.permission.SAMSUNG_TUNTAP com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_CACHE_FILESYSTEM android.permission.READ_INTERNAL_STORAGE android.permission.GET_ACCOUNTS android.permission.ACCESS_NETWORK_STATE android.permission.UPDATE_APP_OPS_STATS android.permission.REQUEST_INSTALL_PACKAGES android.permission.WRITE_APN_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SETTINGS android.permission.RECEIVE_MMS android.permission.INTERNET android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.INSTALL_SHORTCUT android.permission.DISABLE_KEYGUARD android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.WAKE_LOCK android.permission.READ_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.GET_TASKS android.permission.BROADCAST_STICKY android.permission.ACCESS_MTK_MMHW android.permission.INTERACT_ACROSS_USERS_FULL android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.READ_USER_DICTIONARY android.permission.CHANGE_NETWORK_STATE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE,android.net.conn.CONNECTIVITY_CHANGE android.intent.action.USER_PRESENT android.intent.action.RESPOND_VIA_MESSAGE android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.intent.action.SEND android.provider.Telephony.SMS_DELIVER android.intent.action.SENDTO android.intent.category.DEFAULT android.provider.Telephony.WAP_PUSH_DELIVER android.intent.action.MAIN android.intent.category.BROWSABLE
getApplicationInfo <init> available forName attachBaseContext iterator invoke remove onCreate mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,android.permission.WRITE_SECURE_SETTINGS android.permission.RECEIVE_SMS android.permission.CHANGE_CONFIGURATION android.permission.CAMERA android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.WRITE_SETTINGS android.permission.SAMSUNG_TUNTAP com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_CACHE_FILESYSTEM android.permission.READ_INTERNAL_STORAGE android.permission.GET_ACCOUNTS android.permission.ACCESS_NETWORK_STATE android.permission.UPDATE_APP_OPS_STATS android.permission.REQUEST_INSTALL_PACKAGES android.permission.WRITE_APN_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SETTINGS android.permission.RECEIVE_MMS android.permission.INTERNET android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.INSTALL_SHORTCUT android.permission.DISABLE_KEYGUARD android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.READ_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.GET_TASKS android.permission.BROADCAST_STICKY android.permission.ACCESS_MTK_MMHW android.permission.INTERACT_ACROSS_USERS_FULL android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.READ_USER_DICTIONARY android.permission.CHANGE_NETWORK_STATE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE,android.intent.action.USER_PRESENT android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.intent.action.SCREEN_ON android.intent.action.PACKAGE_ADDED android.provider.Telephony.SMS_DELIVER com.miui.smsextra.hhha android.intent.action.PACKAGE_REMOVED android.provider.OppoSpeechAssist.SMS_RECEIVED android.intent.action.SCREEN_OFF android.net.conn.CONNECTIVITY_CHANGE android.intent.action.BOOT_COMPLETED android.intent.action.MAIN
getConnectionManager getStatusLine getFileStreamPath getBlob startActivity sendEmptyMessageDelayed indexOfChild indexOf addRequestProperty getSize getDeviceId unregisterListener interrupt onCreate dispatchTouchEvent onAttachedToWindow onStart isDirectory getHolder readUnsignedShort setProgress addAction setScaleType getPackageManager getDecorView alpha setFillBefore canGoBack getEntity setDefaultTextEncodingName execute newWakeLock setWebViewClient setFollowRedirects getSystemClassLoader setBooleanParameter postDelayed readBoolean putParcelable setRequestedOrientation getAttributeIntValue setOnPreparedListener startSync setOnErrorListener setVideoPath rawQuery getColumnIndex addHeader isLast length getVisibility getCanonicalName printStackTrace setInstanceFollowRedirects getLastPathSegment getHeight getRequestedOrientation onStop group shutdown decodeByteArray parseFloat getLong compile setImageBitmap getCount newInstance getBooleanExtra onPageFinished onDeleted setAdjustViewBounds stopPlayback setImageViewResource getIntExtra setMinimumHeight doFinal getType addFlags getAttributes newDocumentBuilder setRequestMethod setFillEnabled getDefault accept hasMoreTokens mkdirs onKeyDown getAltitude loadUrl setEntity goForward getContentType hasAccuracy optDouble getConfiguration removeAllViewsInLayout writeBoolean setScreenOnWhilePlaying setPluginsEnabled doubleValue addRule getAssets getTop isChecked getID loadLibrary prepareAsync postTranslate getWindowVisibleDisplayFrame getActiveNetworkInfo floor checkCallingOrSelfPermission writeInt lastIndexOf getAvailableBlocks drawRoundRect findViewById onRestoreInstanceState decode append writeShort close exists isAlive setTypeface setScale getContentLength getInstance cancel setVisibility getDefaultUncaughtExceptionHandler setPadding setWebChromeClient setConnectionTimeout replaceFirst getFirstHeader hasAltitude onOptionsItemSelected acquire getPackageName getMetrics getStatusCode setKeepScreenOn getInt onResume getValue getCurrentPosition getDefaultSensor setCacheMode getClassName removeAll getChildAt removeMessages setAnchorView getIV getInputStream getConstructor getMainLooper hasMessages setTitle setLatitude equalsIgnoreCase readLine checkCallingPermission setInterpolator create onCompletion setBackgroundColor setSupportZoom hashCode <init> isHierarchical startPreview setFixedSize setIcon getCacheDir setText createInstance iterator openConnection setBackgroundResource readFully getBoolean getHost setAdapter longValue getChildCount setTag replaceAll setUserAgentString getAccuracy optJSONArray release getActivityInfo endsWith setAction getParent getUrl getWindowManager skipBytes setOnVideoSizeChangedListener setClass getId onPause createSocket setTimeZone getApplicationInfo readUnsignedByte hasFocus requestFeature readInt addState setMargins getContentResolver getDrawable makeText getSerializable getNetworkOperatorName goBack getClassLoader bringToFront updateAppWidget setOnBufferingUpdateListener onError getStringExtra putString getExtras putInt onDetachedFromWindow getProperty setReadTimeout setOnCompletionListener getResponseMessage setDuration getVideoWidth getDisplayMetrics digest getUserAgentString applyDimension getExternalStorageDirectory isFinishing moveToFirst emptyMap getParcelable setDisplay addJavascriptInterface toHexString getChildNodes inflate setSoTimeout setFormat getData emptySet hasSpeed getBestProvider onActivityResult start extractAlpha booleanValue setFlags getWidth getAttributeBooleanValue equals obtain update setDrawingCacheBackgroundColor getFilesDir matcher addAnimation setComponent sleep setNegativeButton moveToNext hasExtra register setTheme getOutputStream readLong queryIntentActivities arraycopy setTextColor isNinePatchChunk unregisterReceiver getSharedPreferences getLastKnownLocation drawARGB getResponseCode invoke insert optJSONObject stopSync subList substring setNeutralButton getJSONObject toByteArray setBackgroundDrawable setJavaScriptEnabled getResources getBearing keySet setAttributes shuffle loadDataWithBaseURL seekTo getLastNonConfigurationInstance writeDouble byteValue getBundleExtra setFlashMode resolveActivity notify onRestart toLowerCase isShowing hasBearing floatValue setParameters setOnClickPendingIntent setEnabled getContent writeFloat startsWith getParameters setRequestProperty setConnectTimeout getAbsolutePath setOnItemClickListener getLocalPort writeLong getParentFile toString onSaveInstanceState flush listFiles getMethod registerListener getNodeValue onUpdate getBlockSize getSpeed getSystemService shortValue openRawResource getLineNumber getAuthority optString getBytes readObject setImageResource sendMessage getLength onTouchEvent forName setScrollBarStyle putBoolean setClassName getSettings removeCallbacks random toArray isWifiEnabled remove setDoInput decodeResource isBound getEncodedQuery isConnected setOrientation getParams isFile getScheme getSocketFactory optBoolean intValue setOnClickListener setDefaultUncaughtExceptionHandler setMediaController setDataSource setFocusable readShort isMusicActive setAntiAlias getDefaultType toUpperCase uptimeMillis isEmpty setDataAndType removeAllViews clearCache setMaxWidth setXfermode setSocketBufferSize readBooleanArray readString encode emptyList onMeasure addCategory getLanguage getCountry desiredAssertionStatus addCallback split setImageDrawable getColumnName getLatitude getTime removeView getRepeatCount getContext setData optInt toURI getNetworkOperator getHeaderField setChecked readByte addView getAction getIpAddress getTimeInstance withAppendedPath getApplicationContext removeUpdates toggle postScale getTag setGravity destroy createBitmap getFloat parseInt getVideoHeight getSimpleName readFloat setTextSize setButton writeString getQueryParameter getString format setWillNotDraw setPositiveButton getKey getDefaultDisplay getStreamVolume readArrayList writeBooleanArray setMaskFilter writeList lastModified setLongitude getDataString bringChildToFront createFromStream getExternalStorageState setImageURI setAudioStreamType shouldOverrideUrlLoading pause getHeaders getLongitude contains setCancelable getDefaultSharedPreferences nextValue getColumnNames getName query fromHtml drawBitmap doubleToLongBits setOnTouchListener disconnect setMinimumWidth onWindowFocusChanged setMediaPlayer getAttributeValue onPrepared setAnimationListener setLayoutParams canGoForward getConnectionInfo writeUTF onCreateOptionsMenu putExtras mkdir getPath consumeContent startAnimation clear setURI sendBroadcast write reset putSerializable hasNext getStackTrace currentTimeMillis asList delete requestLocationUpdates writeObject execSQL getPackageInfo optLong nextToken entrySet writeStringArray setItemsCanFocus replace valueOf getMode getNetworkCountryIso setMaxHeight registerReceiver setFillAfter connect uncaughtException writeByte requestFocus sendMessageDelayed checkPermission getSupportedFlashModes commit nanoTime stopLoading addAll getOrientation setColor elapsedRealtime readStringArray getInstalledPackages isEnabled setOnFocusChangeListener isSpeakerphoneOn loadData charAt removeCallbacksAndMessages putExtra readUTF setId setOnDoubleTapListener onDestroy parse isValidUrl parseLong getMessage getRingerMode values dismiss getElementsByTagName handleMessage onPageStarted getBroadcast recycle setPreviewDisplay getClass setFeatureInt startActivityForResult getWindow isPlaying setDrawFilter setMessage round putLong getNinePatchChunk finish unmodifiableMap autoFocus getMethodName isLoggable getLooper setType setContentType onReceivedError getDuration invalidate reload,com.android.launcher.permission.INSTALL_SHORTCUT android.permission.ACCESS_FINE_LOCATION android.permission.CHANGE_CONFIGURATION android.permission.ACCESS_NETWORK_STATE android.permission.ACCESS_WIFI_STATE android.permission.WRITE_APN_SETTINGS android.permission.CAMERA android.permission.WRITE_EXTERNAL_STORAGE android.permission.ACCESS_COARSE_LOCATION android.permission.DEVICE_POWER android.permission.SYSTEM_ALERT_WINDOW android.permission.READ_PHONE_STATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.RESTART_PACKAGES android.permission.FLASHLIGHT android.permission.INTERNET android.permission.WRITE_SETTINGS android.permission.WAKE_LOCK,android.appwidget.action.APPWIDGET_UPDATE android.intent.action.CREATE_SHORTCUT android.intent.category.LAUNCHER android.intent.action.SIG_STR android.intent.action.PACKAGE_ADDED android.intent.action.PACKAGE_REMOVED INTELLECTUAL_START_LIGHT_ACTION android.intent.category.DEFAULT com.surpax.action.RESTORE_WIDGET android.net.wifi.WIFI_STATE_CHANGED android.intent.action.MAIN android.intent.action.BOOT_COMPLETED
getApplicationInfo <init> available forName attachBaseContext iterator invoke remove onCreate mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,android.permission.WRITE_SECURE_SETTINGS android.permission.RECEIVE_SMS android.permission.CHANGE_CONFIGURATION android.permission.CAMERA android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.WRITE_SETTINGS android.permission.SAMSUNG_TUNTAP com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_CACHE_FILESYSTEM android.permission.READ_INTERNAL_STORAGE android.permission.GET_ACCOUNTS android.permission.ACCESS_NETWORK_STATE android.permission.UPDATE_APP_OPS_STATS android.permission.REQUEST_INSTALL_PACKAGES android.permission.WRITE_APN_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SETTINGS android.permission.RECEIVE_MMS android.permission.INTERNET android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.INSTALL_SHORTCUT android.permission.DISABLE_KEYGUARD android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.WAKE_LOCK android.permission.READ_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.GET_TASKS android.permission.BROADCAST_STICKY android.permission.ACCESS_MTK_MMHW android.permission.INTERACT_ACROSS_USERS_FULL android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.READ_USER_DICTIONARY android.permission.CHANGE_NETWORK_STATE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE,android.net.conn.CONNECTIVITY_CHANGE android.intent.action.USER_PRESENT android.intent.action.RESPOND_VIA_MESSAGE android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.intent.action.SEND android.provider.Telephony.SMS_DELIVER android.intent.action.SENDTO android.intent.category.DEFAULT android.provider.Telephony.WAP_PUSH_DELIVER android.intent.action.MAIN android.intent.category.BROWSABLE
concat getName hashCode getDeclaredFields <init> codePointAt available forName invoke getConstructor getClass onCreate append toByteArray println close toString getCanonicalName printStackTrace getMethods getApplicationContext equals newInstance valueOf,android.permission.RECEIVE_SMS android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.READ_PHONE_STATE android.permission.RECEIVE_BOOT_COMPLETED android.permission.WAKE_LOCK android.permission.READ_SMS android.permission.INTERNET android.permission.GET_TASKS android.permission.READ_CONTACTS,com.whats.process android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.app.action.DEVICE_ADMIN_DISABLE_REQUESTED android.app.action.ACTION_DEVICE_ADMIN_DISABLE_REQUESTED android.intent.action.MAIN android.intent.action.BOOT_COMPLETED com.cwapng.bybhktk.wakeup android.app.action.DEVICE_ADMIN_ENABLED
getApplicationInfo <init> available forName attachBaseContext iterator invoke remove onCreate mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,com.android.launcher.permission.INSTALL_SHORTCUT com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_NETWORK_STATE android.permission.GET_TASKS android.permission.INTERNET android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.CAMERA android.permission.CHANGE_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.DOWNLOAD_WITHOUT_NOTIFICATION android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.ACCESS_COARSE_LOCATION android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.ACCESS_WIFI_STATE,android.intent.action.VIEW android.intent.category.LAUNCHER android.intent.category.DEFAULT com.ez.sj android.intent.action.MAIN android.intent.category.BROWSABLE
setDataAndType sleep createFromPdu <init> getInt connect sendMultipartTextMessage startActivity addFlags parseInt commit getRuntime getSubscriberId setRequestMethod setScrollBarStyle getSharedPreferences getActiveNetworkInfo putBoolean getExternalStorageDirectory getDeviceId getSettings getDefault getString openConnection getInputStream split format makeText onCreate getBoolean sendTextMessage setDoOutput getSimOperatorName mkdirs isConnected loadUrl append length write setEntity exists close toString loadData setJavaScriptEnabled putString getLine1Number start readLine getInstance fromFile getTimestampMillis getSimCountryIso getExtras getMessageBody getDisplayOriginatingAddress divideMessage onDestroy putInt execute equals getNetworkInfo valueOf getDefaultSharedPreferences,android.permission.RECEIVE_SMS android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.INTERNET,android.intent.action.VIEW android.intent.action.MAIN android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER
getStatusLine sleep getInt onResume parseInt unregisterReceiver getSharedPreferences indexOf getString onCreate getItemId substring setProgress getResources equalsIgnoreCase readLine execute newWakeLock setCancelable contains getName notify <init> setSpan setText getAttributeValue iterator nextInt setEnabled getBoolean getActivity startAnimation startService length sendBroadcast hasNext toString currentTimeMillis printStackTrace setLatestEventInfo release setAction getLong getSystemService getXml openRawResource replace valueOf registerReceiver getProgress commit getContentResolver putBoolean setPackage setClassName getDefault makeText setEntity setOnClickListener getStringExtra putString putExtra putInt parse getMessage setDuration dismiss getBroadcast sendTextMessage append inflate getNetworkOperator setMessage close putLong onActivityResult start getAction setVisibility isLoggable onOptionsItemSelected equals acquire getPackageName getStatusCode,android.permission.RECEIVE_SMS android.permission.READ_SMS com.software.application.permission.C2D_MESSAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE android.permission.INTERNET,com.software.application com.software.CHECKER android.intent.action.BOOT_COMPLETED android.intent.category.LAUNCHER android.intent.action.DATA_SMS_RECEIVED com.google.android.c2dm.intent.REGISTRATION android.intent.action.MAIN android.intent.category.HOME com.google.android.c2dm.intent.RECEIVE
getApplicationInfo <init> available forName attachBaseContext iterator invoke onCreate remove mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,android.permission.WRITE_SECURE_SETTINGS android.permission.RECEIVE_SMS android.permission.CHANGE_CONFIGURATION android.permission.CAMERA android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.WRITE_SETTINGS android.permission.SAMSUNG_TUNTAP com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_CACHE_FILESYSTEM android.permission.READ_INTERNAL_STORAGE android.permission.GET_ACCOUNTS android.permission.ACCESS_NETWORK_STATE android.permission.UPDATE_APP_OPS_STATS android.permission.REQUEST_INSTALL_PACKAGES android.permission.WRITE_APN_SETTINGS android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_SETTINGS android.permission.RECEIVE_MMS android.permission.INTERNET android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.INSTALL_SHORTCUT android.permission.DISABLE_KEYGUARD android.permission.ACCESS_LOCATION_EXTRA_COMMANDS android.permission.READ_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.GET_TASKS android.permission.BROADCAST_STICKY android.permission.ACCESS_MTK_MMHW android.permission.INTERACT_ACROSS_USERS_FULL android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.READ_USER_DICTIONARY android.permission.CHANGE_NETWORK_STATE android.permission.WRITE_INTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.SYSTEM_ALERT_WINDOW android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE,android.intent.action.USER_PRESENT android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.intent.action.SCREEN_ON android.intent.action.PACKAGE_ADDED android.provider.Telephony.SMS_DELIVER com.miui.smsextra.hhha android.intent.action.PACKAGE_REMOVED android.provider.OppoSpeechAssist.SMS_RECEIVED android.intent.action.SCREEN_OFF android.net.conn.CONNECTIVITY_CHANGE android.intent.action.BOOT_COMPLETED android.intent.action.MAIN
getStatusLine sleep getInt onResume parseInt unregisterReceiver getSharedPreferences indexOf getString onCreate getItemId substring setProgress getResources equalsIgnoreCase readLine execute newWakeLock setCancelable contains getName notify <init> setSpan setText getAttributeValue iterator nextInt setEnabled getBoolean getActivity startAnimation startService length sendBroadcast hasNext toString currentTimeMillis printStackTrace setLatestEventInfo release setAction getLong getSystemService getXml openRawResource replace valueOf registerReceiver getProgress commit getContentResolver putBoolean setPackage setClassName getDefault makeText setEntity setOnClickListener getStringExtra putString putExtra putInt parse getMessage setDuration dismiss getBroadcast sendTextMessage append inflate getNetworkOperator setMessage close putLong onActivityResult start getAction setVisibility isLoggable onOptionsItemSelected equals acquire getPackageName getStatusCode,android.permission.RECEIVE_SMS android.permission.READ_SMS com.software.application.permission.C2D_MESSAGE android.permission.WRITE_EXTERNAL_STORAGE android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.WAKE_LOCK com.google.android.c2dm.permission.RECEIVE android.permission.INTERNET,com.software.application com.software.CHECKER android.intent.action.BOOT_COMPLETED android.intent.category.LAUNCHER android.intent.action.DATA_SMS_RECEIVED com.google.android.c2dm.intent.REGISTRATION android.intent.action.MAIN android.intent.category.HOME com.google.android.c2dm.intent.RECEIVE
getApplicationInfo <init> available forName attachBaseContext iterator invoke remove onCreate mkdirs getClassLoader append getAbsolutePath write getPackageManager exists getParentFile hasNext toString close values setAccessible getMethod getDeclaredField getParent valueOf getPackageName getAssets getFilesDir,com.android.launcher.permission.INSTALL_SHORTCUT com.oppo.launcher.permission.READ_SETTINGS android.permission.ACCESS_NETWORK_STATE android.permission.GET_TASKS android.permission.INTERNET android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.CAMERA android.permission.CHANGE_NETWORK_STATE android.permission.READ_PHONE_STATE android.permission.DOWNLOAD_WITHOUT_NOTIFICATION android.permission.CHANGE_WIFI_STATE android.permission.FLASHLIGHT android.permission.ACCESS_COARSE_LOCATION android.permission.MOUNT_UNMOUNT_FILESYSTEMS android.permission.ACCESS_WIFI_STATE,android.intent.action.VIEW android.intent.category.LAUNCHER android.intent.category.DEFAULT com.ez.sj android.intent.action.MAIN android.intent.category.BROWSABLE
getConnectionManager getStatusLine getFileStreamPath startActivity getLaunchIntentForPackage sendEmptyMessageDelayed getSimSerialNumber getDeviceId indexOf addRequestProperty defaultCharset onCreate setHeader isDirectory onStart setProgress addAction setScaleType getPackageManager getBinder getCause valueAt deleteOnExit canGoBack getEntity execute setWebViewClient obtainMessage getDouble onReceivedIcon postDelayed setOnDismissListener bitLength createFromPdu abort getActivity confirm addHeader length setOngoing setCanceledOnTouchOutside printStackTrace getHeight onStop shutdown getLong getCount newInstance onStartCommand onJsAlert setAdjustViewBounds setPriority getType doFinal addFlags getAttributes setRequestMethod getDefault after mkdirs loadUrl deleteCharAt setEntity getText getDimensionPixelSize containsKey setTextViewText getConfiguration setContentText getAssets parseDouble loadLibrary setProgressBar getActiveNetworkInfo lastIndexOf sendTextMessage drawRoundRect findViewById append getSimState close exists sendEmptyMessage getContentLength getInstance fromFile cancel getDefaultUncaughtExceptionHandler setWebChromeClient setConnectionTimeout setVisibility getFirstHeader getPackageName getMetrics getStatusCode getInt putFloat onResume getValue setPluginState getSubtype onJsConfirm getInputStream getConstructor newSingleThreadExecutor onJsBeforeUnload setTitle onJsPrompt indexOfKey getLine1Number readLine equalsIgnoreCase requestWindowFeature create hashCode getAllNetworkInfo <init> getCacheDir setText iterator openConnection setBackgroundResource getBoolean matches longValue replaceAll optJSONArray endsWith getParent unbindService setClass getId onPause getApplicationInfo deflate getExtraInfo getContentResolver getDrawable getService makeText getBitmap setWhen getNetworkOperatorName goBack println setAutoCancel getStringExtra putString getExtras getMessageBody putInt getProperty setReadTimeout getEventType getDisplayMetrics digest onCreateWindow getExternalStorageDirectory setOnKeyListener isFinishing moveToFirst deleteFile toHexString inflate setSoTimeout getData start booleanValue setFlags getWidth isAborted equals obtain needsInput update decodeFile moveToNext sleep setNegativeButton setContentIntent arraycopy getSharedPreferences getLastKnownLocation isAfterLast drawARGB getResponseCode invoke insert optJSONObject substring getJSONObject getField toByteArray getRawOffset setBackgroundDrawable setViewVisibility setJavaScriptEnabled getResources getDeclaredField keySet setAttributes getJSONArray onRequestFocus setSmallIcon getCanonicalPath onCloseWindow notify getSubtypeName onReceivedTitle toLowerCase isShowing currentThread isNull nextInt setOnClickPendingIntent getContent synchronizedMap startsWith setRequestProperty setConnectTimeout getAbsolutePath toString setUncaughtExceptionHandler listFiles flush getMethod setContent getSystemService setContentView optString getBytes sendMessage renameTo getTimeZone getSubscriberId forName putBoolean setClassName getSettings remove setDoInput isConnected getParams isFile optBoolean intValue registerContentObserver setOnClickListener setDefaultUncaughtExceptionHandler getIdentifier setAntiAlias getHeaderFields isEmpty setDataAndType setXfermode isClosed openFileOutput encode getLanguage getCountry loadLabel split setImageDrawable getTime getLatitude setData optInt getTypeName addView getAction getApplicationContext build getTag createBitmap getFloat getNotification setUserAgent parseInt getSimpleName getRuntime getString format setInt setPositiveButton getKey getDefaultDisplay onProgressChanged lastModified getMacAddress setAccessible bindService getDataString getApplicationLabel getExternalStorageState getLongitude getNetworkInfo contains setCancelable getState getName query drawBitmap getRunningAppProcesses getAttributeValue glGetString createFromPath getConnectionInfo mkdir getPath startAnimation startService clear sendBroadcast write reset getStackTrace hasNext isConnectedOrConnecting currentTimeMillis delete setLatestEventInfo keyAt execSQL getPackageInfo entrySet getXml replace valueOf setLayout connect uncaughtException checkPermission commit onPreExecute addAll setColor getInstalledPackages getStringArray setInput putExtra canWrite onDestroy parse createNewFile parseLong getMessage values getOriginatingAddress dismiss putStringArray handleMessage getBroadcast setContentTitle getCanonicalFile recycle getClass setParameter waitForDebugger getWindow setTicker setMessage round putLong finish finished getLooper setType openFileInput getFilesDir,android.permission.RECEIVE_SMS android.permission.RECEIVE_BOOT_COMPLETED android.permission.CHANGE_WIFI_STATE android.permission.RESTART_PACKAGES android.permission.WRITE_SETTINGS android.permission.READ_LOGS android.permission.ACCESS_NETWORK_STATE android.permission.WRITE_EXTERNAL_STORAGE android.permission.INTERNET android.permission.MOUNT_UNMOUNT_FILESYSTEMS com.android.launcher.permission.INSTALL_SHORTCUT com.android.launcher.permission.UNINSTALL_SHORTCUT android.permission.WAKE_LOCK android.permission.READ_SMS android.permission.ACCESS_COARSE_LOCATION android.permission.GET_TASKS com.android.launcher.permission.READ_SETTINGS android.permission.GET_PACKAGE_SIZE android.permission.ACCESS_FINE_LOCATION android.permission.READ_EXTERNAL_STORAGE android.permission.VIBRATE android.permission.CHANGE_NETWORK_STATE android.permission.SYSTEM_ALERT_WINDOW android.permission.READ_PHONE_STATE android.permission.SEND_SMS android.permission.WRITE_SMS android.permission.ACCESS_WIFI_STATE,android.intent.action.USER_PRESENT android.provider.Telephony.SMS_RECEIVED android.intent.category.LAUNCHER android.intent.action.PACKAGE_ADDED android.intent.action.MAIN android.intent.action.BOOT_COMPLETED
