0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.002178873,-0.009766123,0.0013354194,0.005255741,-0.0054804957,0.0054455088,0.0027058113,-0.0031243146,-0.00024344861,0.00034790515,-0.00722494,-0.0017267382,0.00905232,-0.0029405134,-0.005216707,-0.00227453,0.007383554,-0.0025588674,-0.00050816714,-0.00053831696,0.007950313,-0.0053479495,0.003242767,-0.0088203205,-0.00062995014,0.004323828,-0.005687182,0.0015878737,0.0050740372,-0.006116936,0.009349205,0.008024705,-0.002832455,-0.0023763615,-0.0047737234,0.006650412,0.006917622,0.009129767,0.005766209,0.009712761,0.008407224,-0.00058063865,0.007474123,0.009570151,0.004147515,-0.0063096667,-0.0018505007,-0.005946611,0.004171927,0.007418139
-0.00429466,-0.00811088,0.0005259037,0.0058346223,0.0071814526,-0.0040349136,-0.0060622524,-0.009820657,0.002131182,-0.0022916312,0.009655832,0.0071495,0.0077479305,0.0044113765,-0.004055702,0.0006132269,-0.004715169,-0.007876959,-0.00036824524,0.0012214768,-0.008749961,0.0031558084,0.0042410134,0.0050411248,-0.003662225,-0.0027906436,-0.00754835,0.003672186,0.004804596,-0.0019107979,0.004071821,0.004428643,-0.0099953795,0.008961146,-0.0060028387,0.0010010636,-0.0016097641,-0.0016262078,-0.0013884193,-0.0041283523,0.0062039983,-0.008909009,0.0075044213,-0.009319144,-0.0020766323,-0.008935193,0.004303975,-0.00010613382,0.0024197304,0.0079081
0.007554333,-0.0016964764,-0.00094177306,-0.0016039044,0.0058020116,-0.0009738654,0.008147905,-0.002947722,0.009104027,-0.0030648648,-0.0034069724,-0.0034331453,0.008687824,-0.0052027907,-0.005820736,0.009420859,0.0055598686,-0.009110407,-0.008997827,-0.0074499357,0.005978786,-0.0047784615,0.005842954,-0.0059999796,-0.009879324,-0.009272626,-0.0069863773,6.8966154e-05,-0.0025965904,-0.00013762712,0.0027322937,-0.00238459,0.0010869824,0.007708391,-0.0033574873,-0.0049039894,0.001697396,0.0020578038,-0.009264323,-0.0018066483,-0.0007753724,-0.006091912,0.009122703,0.0070565664,0.008364638,0.0018514324,0.0007319379,0.00045796394,0.0013274348,-0.0065702857
0.0008752131,0.00030304075,0.0008037973,-0.0073706973,-0.0013723946,0.009002144,-0.006878295,-0.002300381,0.00015305162,-0.008941111,-0.008614762,0.004424018,-0.005964778,-0.0074905837,-0.0041114497,0.0043853247,0.002222296,-0.0034316897,-0.001489917,0.0001875484,-0.008520958,-0.00789776,-0.008546988,0.0042039477,-0.006005449,0.006906855,0.002368363,0.0020584583,0.008809423,0.0011299121,0.00039761185,-0.0017476506,0.00208596,-0.0019269473,0.0030036224,-0.0056888075,-0.0077811754,-0.0042887456,0.00964338,0.0029620742,-0.00025209607,-0.0015317261,-0.0012658905,0.008677735,-0.0029304016,0.009928051,0.009351152,-0.002165203,0.009310966,0.007821866
0.002265414,-0.0074557494,-0.007755635,0.0015657567,-0.0077554137,0.00030280114,-0.009022575,0.00020851732,-0.004006278,-0.009835843,-0.002459311,0.0030095982,0.009880889,0.00025016547,-0.0027245479,0.00276016,0.007884972,0.004684515,-0.004046353,-0.0074713337,0.008324977,-0.000727967,-0.008440966,0.0076087452,0.008002075,-0.0033752644,0.0049446844,0.000508579,0.009763978,0.0023084402,-0.008384545,0.0070671355,-0.0050148116,0.00980193,0.00073408603,-0.0009784662,-0.0035855544,-0.007235713,-0.003582859,0.007791364,-0.0006440216,-0.0006838435,0.006180595,-0.005680088,-0.0050541186,0.006361207,0.003047713,-0.0018002039,0.006265178,0.0015076483
0.0042750416,-0.008760431,-0.0006023783,0.003890935,-0.0047604647,0.0057469285,0.0032323361,0.003567934,0.0003882277,0.008969941,-0.0011441427,-0.006737403,0.0052439403,-0.0012321889,0.005562023,-0.006070176,-0.005179058,0.002267611,0.0012268531,0.006139412,-0.005591391,0.003790195,-0.0017900056,-0.0088435095,0.008360692,-0.0070348824,-0.0034197373,-0.008756324,0.005795269,0.0003105426,0.008853701,0.0024674153,0.0032837153,0.008745956,-0.0008466601,0.002601248,0.0059233247,0.008575937,-0.0001227939,0.0072443876,0.009397703,-0.00020799994,0.004926767,-0.008981422,8.732676e-05,0.008946785,-0.00016874731,0.0098266825,-0.0031399948,0.009457308
-0.0037919765,0.003304292,-0.0078092264,-0.0037031602,-0.0034761035,0.0035837484,-0.0035049326,0.0072874175,-0.0003095746,-0.0047781994,-0.006848205,0.0028341257,0.008786823,-0.006804634,0.0066754674,0.0047177672,0.005897347,0.009965212,0.0028018379,-0.006987084,0.005346277,-0.0032848394,0.004582875,-0.0014856303,-0.0055723144,-0.009227624,-0.0017786383,-0.009643832,0.009091336,-0.009178552,-0.0009260941,-0.0060298718,-0.0066464487,0.008334565,-0.009965031,-0.00898335,-0.006205435,0.0030314946,-0.0005228037,-0.009801162,0.0064834906,-0.009970313,0.005296516,-0.0035944432,0.0063358475,0.0048643434,-0.0012395013,-0.0067331884,0.006701678,0.0051562525
-0.007070564,0.0037844873,0.009728816,-0.0062780855,-4.5190453e-05,0.006590977,-0.008421232,0.0040669236,-0.00881758,-0.002030434,-0.0023856752,0.00042981267,0.006717814,0.00906618,-0.008821383,0.007692008,-0.0054915105,0.008315159,0.0025077844,5.2559376e-06,0.0030381954,0.0021105302,0.00080512045,-0.0022816092,0.006691954,-0.0047256625,-0.00078365323,0.0022168683,0.007230557,-0.008829604,-0.0031911314,-0.0019531632,-0.005709927,-0.003738928,-3.1280517e-05,0.009054955,-0.008537314,-0.00047716795,-0.0062164497,0.00018246532,-0.007930748,0.0054506958,-0.007972145,0.00400684,-0.000702529,-0.0033515822,-0.0006607908,0.009895078,0.0010216916,-0.0043114517
0.004374118,-0.0023813916,0.001466341,-0.000248332,-0.005236111,0.005164297,0.007448268,0.00544127,0.00861974,-0.0016590917,-0.009065642,-0.0044471202,0.0020748125,0.009793171,-0.0050425506,-0.0023292291,-0.0023960995,-0.0017941904,0.00017018557,0.0032771302,-0.009818118,0.0018578827,-0.0010951603,-0.0067363214,-0.009869223,0.00851752,0.006169145,-0.005895971,0.008703271,0.00832568,-0.0094199525,-0.002888108,-0.0012184066,-0.0047084778,0.005088638,0.0025914074,-0.009786226,-0.00031735122,0.007906509,0.0078086103,0.00037954212,0.008856728,0.0025067078,-0.0038699508,-0.0050002406,-0.0047718133,0.002525438,-0.00938203,0.009879814,0.0080364775
0.005562464,0.0037254738,-0.0013731086,0.007963933,0.0017017197,0.007960409,0.0077593005,0.0035758114,0.008728369,0.0067520533,-0.0035672784,-0.002938047,-0.0023531574,0.0052840197,-0.0052071107,-0.0026445657,-0.0090720365,-0.0057473034,0.006716647,0.0062525366,0.0073651387,0.009273524,0.0037682331,-0.009703564,-0.0016249632,-0.0028507686,0.0073873308,-0.0058266544,-0.0055998694,0.008701286,-0.0021871007,-0.0025210427,0.009075211,-0.0032541973,-0.008143658,-0.006864278,-0.0041646576,0.0027668988,-0.0058779363,0.008870927,0.009813103,0.006650647,-0.0070935725,-0.0064032823,0.008994012,-0.0089642145,0.0028321552,0.0068633948,0.009453807,0.0066195657
0.0036374212,-0.0057311393,-0.0005432904,0.0014441264,0.0018628144,-0.009298705,0.0030469263,0.0067136004,-0.0043191924,0.0044401977,-0.0040187333,0.008213696,-0.00024912058,0.0058061327,0.003129182,0.0049391068,0.0019221699,-0.008500251,-0.0038507206,0.007292056,-0.0030782467,-0.0074136336,-0.008290475,0.009679091,0.0075798417,-0.0018938148,0.009724976,-0.00016227603,-0.005090166,0.0054191556,0.001338476,-0.0060697664,-0.007661089,0.008016627,-0.0015530569,-0.00322695,0.00024288893,0.0054240096,0.0062246635,-0.0062923967,-0.0058818553,-0.00960064,0.004522134,0.0005984223,0.0077797566,-0.0033155847,-0.008166083,-0.0017246396,-0.00014231681,0.0066763638
-0.008227047,0.00658077,0.0035847854,0.001776228,-0.008526641,0.008779572,0.0011737454,0.0082656965,-0.001351952,0.0023033607,-0.008069245,0.004237205,-0.0058713425,-0.009439734,-0.00242804,0.00846665,0.0032013608,0.0037052108,0.0075561344,-0.007666802,-0.003946187,-0.00059755263,0.003633138,-0.0050772363,-0.0014444924,0.0026296438,0.0013901996,0.0072808694,-0.0073845647,0.0060699345,-0.0038666285,-0.008373891,-0.0075424374,-0.003408221,0.008275663,-0.008326819,-0.0068229083,-0.005525875,0.0005460417,0.009611301,-0.0048977365,-0.0051074233,0.0027765238,0.005912316,0.0017029464,-0.007426992,-0.00971788,-0.009734017,0.0060583903,0.0072397552
0.0055892193,0.0035673368,-0.0012616903,-0.009244979,0.00912006,0.002555499,0.009343049,0.006901368,0.008141735,0.0026620806,-0.003759331,0.0028425038,0.009294821,-0.008232859,0.00084702135,0.004114686,0.0093746,0.0029105628,0.00849725,0.005884172,0.0056965877,-0.0034125722,0.0037467182,0.0017834783,-0.0072416747,0.0059901346,0.00076892495,-0.009553225,0.0017700637,-0.0012983882,0.008859992,-0.007583292,0.007931284,0.0046213255,-0.0015278124,-0.0059935306,-0.0025743823,-0.0057287337,0.0092552425,-0.009259202,0.008610203,0.0044413744,0.00735739,0.009400091,-0.0076289647,-0.0020424288,-0.0021523798,-0.0021977096,-0.0037126679,-0.0016676849
0.0074229683,0.0032330311,-0.0021748156,-0.00037197827,0.0056152893,-0.009287939,-0.002461148,0.0087796105,0.005021666,-0.00400933,0.0085757,-0.0047038426,-0.0069119846,0.0070128907,0.0035545398,0.008648045,-0.0005771166,0.0055259075,-0.0059038084,0.0074560596,0.0071214773,0.0019464636,-0.0066006226,0.007411425,0.0049124993,-0.00039309502,-0.00286564,-0.0037455321,0.004924264,0.00618441,-0.00095508096,0.0021518576,-0.0027039277,0.0085471645,-0.0050190594,-0.0036701965,-0.003254111,0.005432216,0.0067303274,0.008255806,0.009864998,-0.007134048,0.0044030165,-0.0017273814,-0.005511926,-0.0048381174,0.0011792481,-0.0029414583,-0.0019092822,0.009706804
0.000109723806,-0.0007126933,0.0018148327,0.0060032667,-0.00725432,-0.006431694,-0.0033856435,-0.008066571,0.005364095,0.007463591,0.009279809,-0.008503257,0.009626066,0.0042424025,0.008429264,0.0025869322,-0.0065243035,-0.0044065057,-0.0037170928,-0.00063085975,0.004632894,0.006270624,0.007912945,0.007379674,-0.0062088086,0.0018406487,-0.00884078,-0.00225811,0.007876069,-0.0061034323,0.006052152,0.008510244,-0.00941853,-0.0050133346,-0.0063577737,0.0034714257,0.0004982019,0.0049379347,-0.002453823,0.006710397,0.007625481,0.0005927217,-0.0076815737,0.0073242914,0.0037944722,0.0072210087,-0.009368799,-0.004049113,0.007344452,-0.0016986042
-0.0021008314,0.0068070805,0.0005264473,-0.0018836969,0.0061551835,0.00931546,-0.009481814,0.0040827882,-0.0054776133,0.006624379,-0.005812242,0.001078471,-0.0060629654,0.009565554,0.00516479,0.0028081262,-0.0057204757,0.0011489225,-0.0046298634,0.0076968526,-0.0027788961,-0.003603134,0.0011200547,0.003331921,0.008924629,0.008417333,0.0047446443,-0.0006611115,-0.0074806595,-0.0031228669,-0.0067707803,0.009811434,-0.0050107455,0.004575056,-0.008569074,-0.003406378,-0.0048385877,-0.006558167,-0.0067534577,0.0022730494,-0.0026991176,-0.009575794,0.001653806,0.00643677,-0.0047517675,-0.007976849,0.0026021337,-0.009456921,-0.002789076,0.008753031
-0.005655593,0.008642937,0.0072284783,-0.009798633,-0.0043268017,0.000790987,0.00687281,0.0062572015,0.00028650166,0.008096459,-0.0023796158,5.3248405e-05,-0.002096042,-0.006956434,0.0026112914,0.001700902,0.0075019775,-0.003896209,0.004721763,0.0060627367,-0.00903578,-0.00836294,0.0012004662,0.006772392,0.00477368,0.009486932,0.004432601,0.005596459,0.0058730794,-0.002162066,-0.0019521493,0.008224185,-0.0029366422,0.008065781,-0.005946735,0.009593192,-0.006410508,0.0055129123,-0.00022487283,0.008017707,-0.0010369617,0.0077391313,-0.0039594756,-0.007822218,0.0049462127,-0.0075277383,-0.006804613,0.0021872509,0.0062869526,0.0037031316
-0.005719505,-0.007243372,0.004572964,0.0045471536,0.0068948306,0.0049654804,0.0044383276,0.007290734,0.002292272,-0.008135986,0.004182503,-0.0027063591,0.002859913,0.0011814594,0.0047932444,0.0012301063,0.00690228,0.0026582323,-0.0028792608,0.0073811235,-0.0021851854,-0.004849461,0.0028636039,-0.009331878,0.006271875,0.008720599,-0.005408589,0.008746638,0.006734668,0.0063115833,-0.00040483355,-0.0072539044,-0.0063698436,0.0043789484,-0.0016960293,0.003279835,-0.00012612283,0.005021964,0.008853209,-0.007239668,-0.0017838186,-0.009026811,0.002415669,-0.005865584,-0.008110437,-0.008253537,-0.0063512907,-0.009139167,0.00012706041,-0.004206315
-0.009236514,-0.0027762896,0.0008959389,-0.004171701,-0.0023213644,0.009765055,0.0077219163,0.0006072593,6.038785e-05,-0.0036805463,-0.0007645881,-0.007070079,-0.004457483,0.0016261851,-0.0017982173,-0.00836179,-0.0070967246,0.0065157153,0.0037889397,-0.0071253823,-0.00046150625,-0.009373265,0.003650303,0.0050355517,-0.0066593504,-0.0013662439,0.00021861195,0.0083062295,0.0004613495,-0.0066547035,0.009632525,0.003868878,0.007106843,0.005261314,-0.003442353,-0.00052200974,-0.0006243598,-0.0033988147,0.0015098703,0.008944019,-0.008464552,0.008588209,0.0032880998,0.0044099987,0.0051062535,-0.006927124,-0.006259403,0.0026493156,-0.003227114,0.0026794171
-0.0041687614,0.0034650827,-0.0012956458,-0.0032900488,0.0001214242,-0.0024000853,-0.0035825872,0.00014306187,0.0061086835,0.0052199424,0.0057908893,0.007011324,0.008154903,-0.0025686037,-0.002657535,-0.0015697307,-0.00380557,-0.007855865,-0.005792346,-0.0045711035,0.0018961143,0.0017018962,0.0057324874,-0.0015852929,-0.004904525,-0.004226855,-0.002902649,-0.0082773,0.005570903,0.003060286,0.009918242,-0.003915168,0.004857693,0.004053916,-0.006086352,-0.0054932763,-0.0072450447,0.000962069,0.006681553,-0.007931682,-0.0037127347,0.0053716647,-0.006338643,0.0065354123,-0.0082109,-0.003927399,0.0019781613,-0.0061670137,0.0032615662,0.0014981282
0.0011108005,0.0073617743,-0.004735117,0.008865446,-0.009639894,0.00816394,-0.009887671,-0.0047004307,0.007038348,-0.008253533,-0.000550403,0.006490065,-0.0019486845,0.0053064455,0.0077444147,-0.0077486336,-0.0033316077,0.0056989323,-0.007113802,-0.0023715466,0.00575622,-0.008995686,0.0017327141,-0.0019671977,0.0059064887,0.008476836,0.0073296465,0.0035653664,0.0020086837,-0.0036199528,0.0016684664,0.0058050845,-0.0030277108,0.004252838,-0.0046695797,-0.008430204,0.0032951164,0.008551427,-0.0036681157,-0.007919747,0.0035451876,0.009817983,-0.0051591527,-0.00410131,0.00016539573,-0.0020009172,0.008146243,0.0039702593,0.0020373822,0.008688855
0.007994293,0.0040181936,-0.006471975,-0.0029193598,0.0007169878,0.0015141534,-0.008131251,-0.009820166,0.0061784303,-4.7633053e-05,-0.008268321,-0.0011325353,0.0027906941,-0.002555508,0.0029547967,-0.004042428,0.0034532677,0.0030891849,-0.0013651341,0.006096823,-0.0015928,-0.0016088713,-0.0014617968,-0.00794524,-0.0010697811,-0.009175318,-0.0039109765,-0.0020122738,0.0069172666,0.0028700687,-0.0010836566,0.008275844,0.0020820927,-0.004178517,-0.00023585498,0.0036032463,0.00938661,-0.0051712845,0.0069636763,0.0033463729,-0.009969595,-0.006875845,0.007617706,0.00676844,-0.0048943143,-0.009900212,0.0058931853,0.0013319302,0.0008850455,0.0042228233
-0.009610783,-0.005131515,-0.0056173946,0.005927241,0.008146053,-0.0019897532,0.002205968,-0.0071154446,-0.0030231809,-0.0054911016,-0.0028396284,0.00039515973,-8.1826445e-05,-0.0025829219,-0.0010752177,0.0047220374,0.005381951,0.004704641,-0.0027185346,-0.0064641074,-0.0004035455,-0.0039071487,0.0074401773,-0.001055423,0.0004830265,0.0057772696,-0.009402176,-0.008582593,-0.0052534444,-0.0046942886,0.007880778,0.003496418,0.0029971492,0.003993553,0.0046603642,-0.0033580405,-0.0053556873,-0.00637758,0.0077002835,-0.003417015,0.0064173723,-0.004780209,0.0015184033,0.0085132625,0.009217106,-0.0075482903,-0.0054229456,0.001104753,0.0004115045,-0.0017389827
0.002293173,-0.0048030745,0.006533028,0.0022583306,-0.0024667012,0.0060743904,-0.0030316894,0.004673604,0.008311877,0.00055914524,-0.003744266,0.005766977,0.006876209,0.00042188764,-0.008854904,0.009094183,-0.004739214,-0.00915334,-0.008275347,-0.009363294,0.008341565,0.009261784,0.0032437658,0.008546087,0.008371052,-0.001395722,0.006988548,0.0012593734,-0.00065304874,-0.004296337,0.0060679684,-0.0060926764,-0.008046266,-0.0029730552,0.008621321,0.0036868108,-0.0027822875,-0.0019679158,-0.0017571688,-0.0068384693,-0.0054942723,-0.008568661,0.0007515395,0.0033031045,-0.0012285322,0.009707129,-0.0012429028,-0.0068573547,-0.0016657233,0.0071975756
-0.009807117,-0.00015613974,0.006531603,0.0069671534,-0.007128105,-0.003067634,-0.0013712251,0.0015799367,-0.0012122733,0.0058938847,-0.0012825239,-0.008388315,-0.009147332,-0.008619766,0.0039054418,0.0013302505,0.0029167032,-0.0062405956,0.0066348636,0.0055326666,-0.007647803,-0.009823649,0.0058801402,-0.002678705,-0.00040541112,-0.004055221,-0.004423401,-0.00533932,-0.009893343,-0.008441278,0.0042458987,0.0076652803,0.0062269806,0.0053924466,-0.0060853185,0.0024443495,-0.0052700555,-0.009821626,-0.0029802865,-0.0026217538,0.002387799,-0.0047709104,0.0044810534,0.0024205684,-0.008694066,0.002282028,-0.0023734558,-0.009586152,-0.002771892,-0.0064224275
0.00025264264,-0.0059252228,-0.0030403333,0.008905772,0.008685751,-0.009374313,-0.00994236,0.00893892,0.0012335861,-0.008423233,0.0018023336,0.0074535655,0.0023962855,-0.00039943398,0.00661906,-0.0021376025,0.008793117,0.007856336,0.00029837608,0.0011731386,0.001330949,-0.0026458495,0.0058622253,-0.0031781907,-0.00024515807,-0.00665195,0.0032804501,0.00511626,-0.00022356391,0.0020592927,-0.005197334,-0.0064836727,0.002741623,-0.0022124934,-0.002093811,-0.004272419,-0.001004746,0.006858884,0.0040723262,0.0017442262,-0.0048159338,-0.00048718273,-0.005075335,-0.0030364085,-0.009798956,0.002971071,-0.009946809,0.007681242,-0.0019175685,0.002484505
0.005491768,-0.00030959785,-0.0014916873,-0.00062503456,0.006072371,0.0018822408,0.0056976606,-0.0030846237,-0.0065034307,-0.0057805805,-9.003162e-05,-0.0019426208,-0.009441754,-0.0037902368,-0.0048490576,-0.009871182,-0.004597212,-0.009779734,-0.008986374,-0.00375921,-0.0003847003,-0.0011097091,0.0030244302,0.0030578875,0.0022033988,0.004739008,0.0070843413,0.0009338546,0.006118653,-0.0003633362,0.0024992346,-0.007352345,-0.0041387733,0.00877494,0.00679376,-0.00844661,-0.003888327,0.0040263627,0.0003022671,0.002867539,-0.007318865,0.0012837207,0.0095141865,-0.009014795,-0.009169243,0.0061769127,0.0095661245,-0.002156788,-0.0051622875,0.008105776
0.0085217515,-0.009607872,0.000719837,0.008552734,0.008336609,0.000795387,-0.004819454,-0.007046432,-0.009618857,0.0051095295,-0.0063168528,-0.009058955,-0.006853731,-0.008264381,-0.0068091494,0.0015379154,-0.0075307377,-0.005811608,0.004922409,0.005092853,-0.0045508803,0.004497746,-0.0026120043,0.008511977,0.009379651,0.0035849,0.0021267808,-0.008130601,-0.009165761,0.002817254,0.0049155485,-0.00847222,0.004142234,0.0069516134,-0.007280612,0.0063296924,-0.008781958,0.0047605955,-0.00039790332,-0.0095965,0.007935635,0.009515687,-0.0081217615,0.008676461,0.008862465,-0.0017390043,0.006026919,-0.0037197662,-0.009577343,-0.00048650146
-0.009232652,0.009665153,0.0077699637,-0.00902763,0.00046133637,-0.0020224769,-0.0052389125,-0.0028921927,0.0052026846,0.00088076474,0.0016218162,-0.0033134765,-0.0012410814,0.0064792023,0.0049646795,0.0005065107,-0.00085434975,0.0065071676,-0.008052687,-0.005354436,-0.0006449604,0.001436423,-0.0076023233,-0.004792937,-0.00014127135,0.009355497,0.0028044188,0.0042920397,0.0018507624,0.009680777,-0.005637314,0.0071312524,0.0030097973,0.0045849895,-0.005523646,-0.002396248,0.0014558971,0.0034656418,-0.00042989076,-0.003195715,0.009078778,0.000696156,0.005291572,0.00676427,0.0087278485,0.0052626776,0.008582955,0.009333316,0.0017369592,0.001712116
